# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:42:05 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
1,,4328,1:46.116.646,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,....(Q.665455...........!..............fTU.......…
1,,4329,1:46.116.692,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,4330,1:46.117.640,114.018.729 ms,,,,,[115 SOF],,[Frames: 1309 - 1423] ,
0,,4331,1:46.107.642,124.068.062 ms,64 B,,05,01,IN txn   [124 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,4332,1:46.107.642,123.021.791 ms,,,05,01,   [124 IN-NAK],,,
1,,4333,1:46.231.659,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4334,1:46.231.662,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,4335,1:46.231.708,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4336,1:46.232.656,52.010.104 ms,,,,,[53 SOF],,[Frames: 1424 - 1476] ,
0,,4337,1:46.284.666,50.770 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 00 A7 66 54 55 80 01 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,4338,1:46.284.666,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,4339,1:46.284.670,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 00 A7 66 54 55 80 01 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 15 A3,,K...<Q.665455...........!........G.....fTU.......…
1,,4340,1:46.284.716,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,4341,1:46.285.663,2.833 us,,,,,[1 SOF],,[Frame: 1477] ,
0,,4342,1:46.285.667,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,...........................................|.…
1,,4343,1:46.285.667,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,4344,1:46.285.670,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CE D3,,....,...........................................|…
1,,4345,1:46.285.716,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,4346,1:46.286.663,745.106.770 ms,,,,,[746 SOF],,[Frames: 1478 - 175] ,
0,,4347,1:46.232.659,799.162.250 ms,64 B,,05,01,IN txn   [799 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 97 5C 08 4C 73 14 70 7D 14 01 3A 3A 00 0E 99 55 0C 0D 07 00 00 05 00 2C 0D 6D 2C 0D,,ABC<Q.665455...........!.............\.Ls.p}..::.…
1,,4348,1:46.232.659,798.115.979 ms,,,05,01,   [799 IN-NAK],,,
1,,4349,1:47.031.771,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4350,1:47.031.774,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 97 5C 08 4C 73 14 70 7D 14 01 3A 3A 00 0E 99 55 0C 0D 07 00 00 05 00 2C 0D 6D 2C 0D E7 BB,,KABC<Q.665455...........!.............\.Ls.p}..::…
1,,4351,1:47.031.820,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4352,1:47.032.767,2.833 us,,,,,[1 SOF],,[Frame: 176] ,
0,,4353,1:47.032.771,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 05 00 9E 71 DB 03 00 00 05 00 03 5C 43 01 A4 21 00 6C 01 A4 21 01 48 4E 00 5C 16 00 00 00 02 00 00 02 00 0C 00 E8 00 00 00 0A 61 00 89 21 0D 0D 1E 00 0F 91 0C 0D 0D 1F 00 38 89 0D,,ABC<...q.......\C..!.l..!.HN.\................a..…
1,,4354,1:47.032.771,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4355,1:47.032.774,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 05 00 9E 71 DB 03 00 00 05 00 03 5C 43 01 A4 21 00 6C 01 A4 21 01 48 4E 00 5C 16 00 00 00 02 00 00 02 00 0C 00 E8 00 00 00 0A 61 00 89 21 0D 0D 1E 00 0F 91 0C 0D 0D 1F 00 38 89 0D E4 E1,,.ABC<...q.......\C..!.l..!.HN.\................a.…
1,,4356,1:47.032.820,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4357,1:47.033.768,12.004.500 ms,,,,,[13 SOF],,[Frames: 177 - 189] ,
0,,4358,1:47.033.771,12.052.437 ms,64 B,,05,01,IN txn   [12 POLL],41 42 43 3C 0D 0D 0A C7 32 8A 2D 0D 0D 5B C7 06 8B 0D 0D 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 01 12 12 00 06 8B 4D 0D 0D 0A 9A 08 AC 2D 0D 0D 5B 9A 2B AD 0D 0D 0D 1B 50 0D 2D 6A 06 14 00,,ABC<....2.-..[.......P.-j.......}......M......-..…
1,,4359,1:47.033.771,11.006.187 ms,,,05,01,   [12 IN-NAK],,,
1,,4360,1:47.045.773,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4361,1:47.045.776,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 0D 0A C7 32 8A 2D 0D 0D 5B C7 06 8B 0D 0D 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 01 12 12 00 06 8B 4D 0D 0D 0A 9A 08 AC 2D 0D 0D 5B 9A 2B AD 0D 0D 0D 1B 50 0D 2D 6A 06 14 00 2B AC,,KABC<....2.-..[.......P.-j.......}......M......-.…
1,,4362,1:47.045.822,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4363,1:47.046.769,19.005.479 ms,,,,,[20 SOF],,[Frames: 190 - 209] ,
0,,4364,1:47.046.773,19.053.416 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 00 11 00 14 7D 5C 05 48 29 04 34 C8 10 AE 0D 0D 0D 01 14 14 00 2C AD 4D 0D 0D 5B 00 33 8C 0E 0D 0D 17 50 0D 2D 6A 00 11 00 00 00 00 11 7D 5C 08 50 1C 04 48 44 04 01 11 11 00 33 8C,,ABC<....}\.H).4..........,.M..[.3.....P.-j.......…
1,,4365,1:47.046.773,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,4366,1:47.065.775,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4367,1:47.065.779,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 00 11 00 14 7D 5C 05 48 29 04 34 C8 10 AE 0D 0D 0D 01 14 14 00 2C AD 4D 0D 0D 5B 00 33 8C 0E 0D 0D 17 50 0D 2D 6A 00 11 00 00 00 00 11 7D 5C 08 50 1C 04 48 44 04 01 11 11 00 33 8C AD 65,,.ABC<....}\.H).4..........,.M..[.3.....P.-j......…
1,,4368,1:47.065.825,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4369,1:47.066.772,19.005.479 ms,,,,,[20 SOF],,[Frames: 210 - 229] ,
0,,4370,1:47.066.776,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 4E 0D 0D 0A 7F 19 8C 30 0D 0D 0A AE 18 A4 31 0D 0D 5B AE 1C A4 11 0D 0D 00 50 0D 2D 6A 0A 00 00 00 03 00 07 7D 5C 0B 44 D4 04 50 E8 04 48 10 14 01 00 00 00 00 00 00 00 00 00 00 00,,ABC1N......0......1..[.......P.-j.......}\.D..P..…
1,,4371,1:47.066.776,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,4372,1:47.085.778,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4373,1:47.085.781,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 4E 0D 0D 0A 7F 19 8C 30 0D 0D 0A AE 18 A4 31 0D 0D 5B AE 1C A4 11 0D 0D 00 50 0D 2D 6A 0A 00 00 00 03 00 07 7D 5C 0B 44 D4 04 50 E8 04 48 10 14 01 00 00 00 00 00 00 00 00 00 00 00 44 1C,,KABC1N......0......1..[.......P.-j.......}\.D..P.…
1,,4374,1:47.085.828,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4375,1:47.086.775,495.071.895 ms,,,,,[496 SOF],,[Frames: 230 - 725] ,
0,,4376,1:47.086.778,495.119.895 ms,64 B,,05,01,IN txn   [495 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 FF 05 05 00 1C A4 51 0D 0D 34 64 03 A9 14 0D 0D 0A 8B 14 A7 35 0D 0D 5B 8B 2A A7 15,,ABC<Q.665455...........!..................Q..4d..…
1,,4377,1:47.086.778,494.073.583 ms,,,05,01,   [495 IN-NAK],,,
1,,4378,1:47.581.847,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4379,1:47.581.851,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 FF 05 05 00 1C A4 51 0D 0D 34 64 03 A9 14 0D 0D 0A 8B 14 A7 35 0D 0D 5B 8B 2A A7 15 90 2D,,.ABC<Q.665455...........!..................Q..4d.…
1,,4380,1:47.581.897,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4381,1:47.582.844,2.812 us,,,,,[1 SOF],,[Frame: 726] ,
0,,4382,1:47.582.848,50.833 us,64 B,,05,01,IN txn,41 42 43 3C 0D 0D 34 50 0D 2D 6A 03 28 00 00 00 00 2B 7D 5C 0B 14 F5 04 44 C7 14 50 DB 14 01 2A 2A 00 2A A7 55 0D 0D 07 00 00 04 F6 2D 0D 6D 2D 0D 05 00 94 61 C7 06 00 00 04 F6 03 5E 44 01 98,,ABC<..4P.-j.(....+}\....D..P...**.*.U.......-.m-.…
1,,4383,1:47.582.848,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4384,1:47.582.851,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 0D 34 50 0D 2D 6A 03 28 00 00 00 00 2B 7D 5C 0B 14 F5 04 44 C7 14 50 DB 14 01 2A 2A 00 2A A7 55 0D 0D 07 00 00 04 F6 2D 0D 6D 2D 0D 05 00 94 61 C7 06 00 00 04 F6 03 5E 44 01 98 42 F2,,KABC<..4P.-j.(....+}\....D..P...**.*.U.......-.m-…
1,,4385,1:47.582.897,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4386,1:47.583.844,12.004.500 ms,,,,,[13 SOF],,[Frames: 727 - 739] ,
0,,4387,1:47.583.848,12.052.416 ms,64 B,,05,01,IN txn   [12 POLL],41 42 43 3C 20 00 66 01 98 20 01 34 4B 00 64 19 00 00 00 05 02 02 01 00 0C 00 E8 00 00 00 21 00 27 90 08 0E 0D 03 00 00 00 39 10 92 28 0E 0D 03 00 05 00 05 28 92 08 0E 0D 0A A7 2C 96 28 0E 8D,,ABC< .f.. .4K.d...............!.'........9..(....…
1,,4388,1:47.583.848,11.006.208 ms,,,05,01,   [12 IN-NAK],,,
1,,4389,1:47.595.849,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4390,1:47.595.853,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 20 00 66 01 98 20 01 34 4B 00 64 19 00 00 00 05 02 02 01 00 0C 00 E8 00 00 00 21 00 27 90 08 0E 0D 03 00 00 00 39 10 92 28 0E 0D 03 00 05 00 05 28 92 08 0E 0D 0A A7 2C 96 28 0E 8D 73 DA,,.ABC< .f.. .4K.d...............!.'........9..(...…
1,,4391,1:47.595.899,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,4392,1:47.596.846,18.005.375 ms,,,,,[19 SOF],,[Frames: 740 - 758] ,
0,,4393,1:47.596.849,18.053.291 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 5B A7 32 96 08 0E 0D 00 51 0D 2D 6A 42 00 00 00 00 00 42 7D 01 44 44 00 32 96 48 0E 0D 1E 00 19 B9 0A 0E 0D 1F 00 25 8A 0B 0E 0D 0A DF 0E A5 2B 0E 0D 5B DF 11 A5 0B 0E 0D 00 50 0D,,ABC<[.2.....Q.-jB.....B}.DD.2.H...........%......…
1,,4394,1:47.596.849,17.007.041 ms,,,05,01,   [18 IN-NAK],,,
1,,4395,1:47.614.852,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4396,1:47.614.855,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 5B A7 32 96 08 0E 0D 00 51 0D 2D 6A 42 00 00 00 00 00 42 7D 01 44 44 00 32 96 48 0E 0D 1E 00 19 B9 0A 0E 0D 1F 00 25 8A 0B 0E 0D 0A DF 0E A5 2B 0E 0D 5B DF 11 A5 0B 0E 0D 00 50 0D F0 76,,KABC<[.2.....Q.-jB.....B}.DD.2.H...........%.....…
1,,4397,1:47.614.901,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4398,1:47.615.849,19.005.479 ms,,,,,[20 SOF],,[Frames: 759 - 778] ,
0,,4399,1:47.615.852,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 2D 6A 15 00 00 00 09 00 0C 7D 5C 08 CA C1 04 46 CB 04 01 0C 0C 00 11 A5 4B 0E 0D 0A 50 05 82 2D 0E 0D 5B 50 2B 82 0D 0E 0D 1E 50 0D 2D 6A FA 17 F0 00 00 00 00 00 00 00 00 00 00 00,,ABC1-j.......}\....F........K...P..-..[P+.....P.-…
1,,4400,1:47.615.852,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,4401,1:47.634.855,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4402,1:47.634.858,45.520 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 2D 6A 15 00 00 00 09 00 0C 7D 5C 08 CA C1 04 46 CB 04 01 0C 0C 00 11 A5 4B 0E 0D 0A 50 05 82 2D 0E 0D 5B 50 2B 82 0D 0E 0D 1E 50 0D 2D 6A FA 17 F0 00 00 00 00 00 00 00 00 00 00 00 6A F7,,.ABC1-j.......}\....F........K...P..-..[P+.....P.…
1,,4403,1:47.634.904,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4404,1:47.635.852,499.072.541 ms,,,,,[500 SOF],,[Frames: 779 - 1278] ,
0,,4405,1:47.635.855,499.120.479 ms,64 B,,05,01,IN txn   [499 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 72 00 08 00 11 7D 5C 0B 30 58 04 CA 16 14 46 20 14 01 11 11 00 2B 82 4D 0E 0D 0A 5C,,ABC<Q.665455...........!............r....}\.0X...…
1,,4406,1:47.635.855,498.074.208 ms,,,05,01,   [499 IN-NAK],,,
1,,4407,1:48.134.925,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4408,1:48.134.928,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 72 00 08 00 11 7D 5C 0B 30 58 04 CA 16 14 46 20 14 01 11 11 00 2B 82 4D 0E 0D 0A 5C 9D 7A,,KABC<Q.665455...........!............r....}\.0X..…
1,,4409,1:48.134.974,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4410,1:48.135.921,2.916 us,,,,,[1 SOF],,[Frame: 1279] ,
0,,4411,1:48.135.925,50.916 us,64 B,,05,01,IN txn,41 42 43 3C 24 AB 2D 0E 0D 5B 5C 38 AB 0D 0E 0D 1C 50 0D 2D 6A FD 15 F0 00 14 00 12 7D 5C 0E 44 31 04 30 81 04 CA 3F 14 46 49 14 01 12 12 00 38 AB 4D 0E 0D 0A 50 1E 9B 37 0E 0D 5B 50 38 9B 17,,ABC<$.-..[\8.....P.-j.......}\.D1.0...?.FI.....8.…
1,,4412,1:48.135.925,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4413,1:48.135.928,45.604 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 24 AB 2D 0E 0D 5B 5C 38 AB 0D 0E 0D 1C 50 0D 2D 6A FD 15 F0 00 14 00 12 7D 5C 0E 44 31 04 30 81 04 CA 3F 14 46 49 14 01 12 12 00 38 AB 4D 0E 0D 0A 50 1E 9B 37 0E 0D 5B 50 38 9B 17 7A 4C,,.ABC<$.-..[\8.....P.-j.......}\.D1.0...?.FI.....8…
1,,4414,1:48.135.974,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4415,1:48.136.921,18.005.312 ms,,,,,[19 SOF],,[Frames: 1280 - 1298] ,
0,,4416,1:48.136.925,18.053.229 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 0E 0D 0E 50 0D 2D 6A FA 0A F0 00 00 00 04 7D 01 04 04 00 38 9B 57 0E 0D 07 00 00 05 56 2E 0D 6D 2E 0D 05 10 B4 50 A7 05 00 00 05 56 03 7A 41 01 DC 23 00 48 01 DC 23 00 9C 21 01 40,,ABC<...P.-j.......}....8.W......V..m.....P.....V.…
1,,4417,1:48.136.925,17.007.020 ms,,,05,01,   [18 IN-NAK],,,
1,,4418,1:48.154.927,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4419,1:48.154.931,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0E 0D 0E 50 0D 2D 6A FA 0A F0 00 00 00 04 7D 01 04 04 00 38 9B 57 0E 0D 07 00 00 05 56 2E 0D 6D 2E 0D 05 10 B4 50 A7 05 00 00 05 56 03 7A 41 01 DC 23 00 48 01 DC 23 00 9C 21 01 40 CF 07,,KABC<...P.-j.......}....8.W......V..m.....P.....V…
1,,4420,1:48.154.977,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4421,1:48.155.924,19.005.458 ms,,,,,[20 SOF],,[Frames: 1299 - 1318] ,
0,,4422,1:48.155.928,19.053.375 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 43 00 00 00 05 03 02 00 00 0C 00 E8 00 00 00 0A F9 36 BB 28 0F 0D 5B F9 3A BB 08 0F 0D 00 50 0D 2D 6A 1B 00 00 00 00 00 1B 7D 01 1B 1B 00 3A BB 48 0F 0D 0A 6C 33 85 2E 0F 0D 1E 00,,ABC<C................6.(..[.:.....P.-j.......}...…
1,,4423,1:48.155.928,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,4424,1:48.174.930,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4425,1:48.174.933,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 43 00 00 00 05 03 02 00 00 0C 00 E8 00 00 00 0A F9 36 BB 28 0F 0D 5B F9 3A BB 08 0F 0D 00 50 0D 2D 6A 1B 00 00 00 00 00 1B 7D 01 1B 1B 00 3A BB 48 0F 0D 0A 6C 33 85 2E 0F 0D 1E 00 2E D4,,.ABC<C................6.(..[.:.....P.-j.......}..…
1,,4426,1:48.174.979,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4427,1:48.175.927,19.005.479 ms,,,,,[20 SOF],,[Frames: 1319 - 1338] ,
0,,4428,1:48.175.930,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 1E A7 0E 0F 0D 1F 00 08 84 0F 0F 0D 0A 56 1D AB 2F 0F 0D 5B 56 2B AB 0F 0F 0D 31 50 0D 2D 6A FB 25 F0 00 00 00 20 7D 5C 05 6C 99 14 01 20 20 00 2C 00 00 00 00 00 00 00 00 00 00 00,,ABC1.............V../..[V+....1P.-j.%.... }\.l...…
1,,4429,1:48.175.930,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,4430,1:48.194.933,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4431,1:48.194.936,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 1E A7 0E 0F 0D 1F 00 08 84 0F 0F 0D 0A 56 1D AB 2F 0F 0D 5B 56 2B AB 0F 0F 0D 31 50 0D 2D 6A FB 25 F0 00 00 00 20 7D 5C 05 6C 99 14 01 20 20 00 2C 00 00 00 00 00 00 00 00 00 00 00 85 2E,,KABC1.............V../..[V+....1P.-j.%.... }\.l..…
1,,4432,1:48.194.982,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4433,1:48.195.930,489.071.125 ms,,,,,[490 SOF],,[Frames: 1339 - 1828] ,
0,,4434,1:48.195.933,489.119.062 ms,64 B,,05,01,IN txn   [489 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 AA AB 4F 0F 0D 5B 00 1D BB 0F 0F 0D 17 50 0D 2D 6A 00 11 00 00 00 00 11 7D 5C 0B 70,,ABC<Q.665455...........!..............O..[.......…
1,,4435,1:48.195.933,488.072.750 ms,,,05,01,   [489 IN-NAK],,,
1,,4436,1:48.685.001,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4437,1:48.685.005,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 AA AB 4F 0F 0D 5B 00 1D BB 0F 0F 0D 17 50 0D 2D 6A 00 11 00 00 00 00 11 7D 5C 0B 70 46 2F,,.ABC<Q.665455...........!..............O..[......…
1,,4438,1:48.685.051,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4439,1:48.685.998,2.833 us,,,,,[1 SOF],,[Frame: 1829] ,
0,,4440,1:48.686.001,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0F 04 10 19 04 6C A9 14 01 11 11 00 1D BB 4F 0F 0D 0A 75 24 A6 34 0F 0D 0A 75 27 A7 34 0F 0D 5B 75 03 A8 14 0F 0D 26 50 0D 2D 6A 00 1D 00 00 00 00 1D 7D 5C 0B 44 1E 14 70 28 14 10,,ABC<.....l........O...u$.4...u'.4..[u.....&P.-j..…
1,,4441,1:48.686.001,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4442,1:48.686.005,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0F 04 10 19 04 6C A9 14 01 11 11 00 1D BB 4F 0F 0D 0A 75 24 A6 34 0F 0D 0A 75 27 A7 34 0F 0D 5B 75 03 A8 14 0F 0D 26 50 0D 2D 6A 00 1D 00 00 00 00 1D 7D 5C 0B 44 1E 14 70 28 14 10 4A 86,,KABC<.....l........O...u$.4...u'.4..[u.....&P.-j.…
1,,4443,1:48.686.051,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,4444,1:48.686.998,17.005.208 ms,,,,,[18 SOF],,[Frames: 1830 - 1847] ,
0,,4445,1:48.687.002,17.053.125 ms,64 B,,05,01,IN txn   [17 POLL],41 42 43 3C 32 14 01 1D 1D 00 03 A8 54 0F 0D 0A C3 28 84 37 0F 0D 5B C3 34 84 17 0F 0D 00 50 0D 2D 6A 0F 00 00 00 09 00 06 7D 5C 0E 74 96 04 44 AE 14 70 B8 14 10 C2 14 01 08 08 00 34 84 57 0F,,ABC<2.......T....(.7..[.4.....P.-j.......}\.t..D.…
1,,4446,1:48.687.002,16.006.916 ms,,,05,01,   [17 IN-NAK],,,
1,,4447,1:48.704.004,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4448,1:48.704.007,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 32 14 01 1D 1D 00 03 A8 54 0F 0D 0A C3 28 84 37 0F 0D 5B C3 34 84 17 0F 0D 00 50 0D 2D 6A 0F 00 00 00 09 00 06 7D 5C 0E 74 96 04 44 AE 14 70 B8 14 10 C2 14 01 08 08 00 34 84 57 0F 79 56,,.ABC<2.......T....(.7..[.4.....P.-j.......}\.t..D…
1,,4449,1:48.704.053,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4450,1:48.705.001,19.005.479 ms,,,,,[20 SOF],,[Frames: 1848 - 1867] ,
0,,4451,1:48.705.004,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0D 07 00 00 05 38 2F 0D 6D 2F 0D 05 00 91 56 F9 06 00 00 05 38 03 74 42 01 C4 22 00 6E 01 C4 22 01 38 45 00 8C 1F 00 00 00 05 03 02 00 00 0C 00 E8 00 00 00 0A D7 2C A3 34 10 0D 5B,,ABC<.....8/.m/....V.....8.tB..".n..".8E..........…
1,,4452,1:48.705.004,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,4453,1:48.724.007,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,4454,1:48.724.010,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0D 07 00 00 05 38 2F 0D 6D 2F 0D 05 00 91 56 F9 06 00 00 05 38 03 74 42 01 C4 22 00 6E 01 C4 22 01 38 45 00 8C 1F 00 00 00 05 03 02 00 00 0C 00 E8 00 00 00 0A D7 2C A3 34 10 0D 5B 99 A8,,KABC<.....8/.m/....V.....8.tB..".n..".8E.........…
1,,4455,1:48.724.056,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,4456,1:48.725.003,19.005.645 ms,,,,,[20 SOF],,[Frames: 1868 - 1887] ,
